Fecha;Hora;Precios_Mercado(€/MW);Precio_CO2(€/Tn);Demanda(GWh);Temperatura_max(ºC);Temperatura_min(ºC);Precipitacion(l/m2);Velocidad_media(km/h);Irradiancia
16/07/2020;15:00:00;35.74;26.71;722.724342;30.7;23;0;12.96;960
16/07/2020;16:00:00;34.49;26.71;722.724342;30.7;23;0;12.96;876
16/07/2020;17:00:00;33.99;26.71;722.724342;30.7;23;0;12.96;746
16/07/2020;18:00:00;33.49;26.71;722.724342;30.7;23;0;12.96;577
16/07/2020;19:00:00;32.24;26.71;722.724342;30.7;23;0;12.96;381
16/07/2020;20:00:00;35.01;26.71;722.724342;30.7;23;0;12.96;186
16/07/2020;21:00:00;36.05;26.71;722.724342;30.7;23;0;12.96;15
16/07/2020;22:00:00;37;26.71;722.724342;30.7;23;0;12.96;0
16/07/2020;23:00:00;37;26.71;722.724342;30.7;23;0;12.96;0
17/07/2020;0:00:00;36;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;1:00:00;34.57;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;2:00:00;30.54;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;3:00:00;27.62;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;4:00:00;26.63;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;5:00:00;26;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;6:00:00;25.75;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;7:00:00;25.8;27.73;719.739187;29.5;24.6;0;14.04;11
17/07/2020;8:00:00;26.5;27.73;719.739187;29.5;24.6;0;14.04;177
17/07/2020;9:00:00;26.87;27.73;719.739187;29.5;24.6;0;14.04;368
17/07/2020;10:00:00;26.73;27.73;719.739187;29.5;24.6;0;14.04;556
17/07/2020;11:00:00;27.37;27.73;719.739187;29.5;24.6;0;14.04;728
17/07/2020;12:00:00;27.44;27.73;719.739187;29.5;24.6;0;14.04;844
17/07/2020;13:00:00;31.5;27.73;719.739187;29.5;24.6;0;14.04;940
17/07/2020;14:00:00;33;27.73;719.739187;29.5;24.6;0;14.04;971.01
17/07/2020;15:00:00;33.49;27.73;719.739187;29.5;24.6;0;14.04;938
17/07/2020;16:00:00;28.63;27.73;719.739187;29.5;24.6;0;14.04;865
17/07/2020;17:00:00;27.5;27.73;719.739187;29.5;24.6;0;14.04;737
17/07/2020;18:00:00;28.04;27.73;719.739187;29.5;24.6;0;14.04;567
17/07/2020;19:00:00;34.65;27.73;719.739187;29.5;24.6;0;14.04;377
17/07/2020;20:00:00;37.95;27.73;719.739187;29.5;24.6;0;14.04;184
17/07/2020;21:00:00;38.41;27.73;719.739187;29.5;24.6;0;14.04;15
17/07/2020;22:00:00;38;27.73;719.739187;29.5;24.6;0;14.04;0
17/07/2020;23:00:00;39.45;27.73;719.739187;29.5;24.6;0;14.04;0
18/07/2020;0:00:00;37.52;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;1:00:00;38.69;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;2:00:00;36.72;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;3:00:00;33.41;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;4:00:00;30.58;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;5:00:00;28.3;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;6:00:00;28.09;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;7:00:00;27.47;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;8:00:00;26.82;27.73;650.199474;28.9;22.9;0;15.12;173
18/07/2020;9:00:00;26.1;27.73;650.199474;28.9;22.9;0;15.12;366
18/07/2020;10:00:00;25.8;27.73;650.199474;28.9;22.9;0;15.12;558
18/07/2020;11:00:00;25.7;27.73;650.199474;28.9;22.9;0;15.12;731
18/07/2020;12:00:00;25.9;27.73;650.199474;28.9;22.9;0;15.12;867
18/07/2020;13:00:00;27;27.73;650.199474;28.9;22.9;0;15.12;954.01
18/07/2020;14:00:00;27.2;27.73;650.199474;28.9;22.9;0;15.12;991.01
18/07/2020;15:00:00;27.2;27.73;650.199474;28.9;22.9;0;15.12;963.01
18/07/2020;16:00:00;25.8;27.73;650.199474;28.9;22.9;0;15.12;874
18/07/2020;17:00:00;25.6;27.73;650.199474;28.9;22.9;0;15.12;744
18/07/2020;18:00:00;26;27.73;650.199474;28.9;22.9;0;15.12;572
18/07/2020;19:00:00;29.8;27.73;650.199474;28.9;22.9;0;15.12;376
18/07/2020;20:00:00;36.15;27.73;650.199474;28.9;22.9;0;15.12;180
18/07/2020;21:00:00;37.52;27.73;650.199474;28.9;22.9;0;15.12;14
18/07/2020;22:00:00;37.95;27.73;650.199474;28.9;22.9;0;15.12;0
18/07/2020;23:00:00;40.42;27.73;650.199474;28.9;22.9;0;15.12;0
19/07/2020;0:00:00;36.69;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;1:00:00;32.02;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;2:00:00;27.57;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;3:00:00;26.4;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;4:00:00;26.01;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;5:00:00;26;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;6:00:00;27.07;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;7:00:00;35.24;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;8:00:00;38.29;27.73;607.73729;29.5;21.9;0.9;18;164
19/07/2020;9:00:00;39;27.73;607.73729;29.5;21.9;0.9;18;358
19/07/2020;10:00:00;38.27;27.73;607.73729;29.5;21.9;0.9;18;547
19/07/2020;11:00:00;36.51;27.73;607.73729;29.5;21.9;0.9;18;713
19/07/2020;12:00:00;36.69;27.73;607.73729;29.5;21.9;0.9;18;851
19/07/2020;13:00:00;38.29;27.73;607.73729;29.5;21.9;0.9;18;943
19/07/2020;14:00:00;38.55;27.73;607.73729;29.5;21.9;0.9;18;974.01
19/07/2020;15:00:00;38.29;27.73;607.73729;29.5;21.9;0.9;18;946
19/07/2020;16:00:00;37.69;27.73;607.73729;29.5;21.9;0.9;18;821
19/07/2020;17:00:00;36.4;27.73;607.73729;29.5;21.9;0.9;18;715
19/07/2020;18:00:00;36.1;27.73;607.73729;29.5;21.9;0.9;18;445
19/07/2020;19:00:00;39.12;27.73;607.73729;29.5;21.9;0.9;18;334
19/07/2020;20:00:00;39.7;27.73;607.73729;29.5;21.9;0.9;18;173
19/07/2020;21:00:00;40.69;27.73;607.73729;29.5;21.9;0.9;18;13
19/07/2020;22:00:00;41;27.73;607.73729;29.5;21.9;0.9;18;0
19/07/2020;23:00:00;40.8;27.73;607.73729;29.5;21.9;0.9;18;0
20/07/2020;0:00:00;37.52;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;1:00:00;31.35;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;2:00:00;27.68;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;3:00:00;26.73;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;4:00:00;26.51;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;5:00:00;26.54;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;6:00:00;27.59;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;7:00:00;33.8;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;8:00:00;38.19;26.1;727.557448;32.9;21.1;0;12.96;126
20/07/2020;9:00:00;38.7;26.1;727.557448;32.9;21.1;0;12.96;284
20/07/2020;10:00:00;38.43;26.1;727.557448;32.9;21.1;0;12.96;221
20/07/2020;11:00:00;38.24;26.1;727.557448;32.9;21.1;0;12.96;524
20/07/2020;12:00:00;38;26.1;727.557448;32.9;21.1;0;12.96;580
20/07/2020;13:00:00;38.43;26.1;727.557448;32.9;21.1;0;12.96;290
20/07/2020;14:00:00;38.47;26.1;727.557448;32.9;21.1;0;12.96;197
20/07/2020;15:00:00;38.7;26.1;727.557448;32.9;21.1;0;12.96;97
20/07/2020;16:00:00;37.95;26.1;727.557448;32.9;21.1;0;12.96;261
20/07/2020;17:00:00;38.43;26.1;727.557448;32.9;21.1;0;12.96;151
20/07/2020;18:00:00;38.55;26.1;727.557448;32.9;21.1;0;12.96;447
20/07/2020;19:00:00;40.51;26.1;727.557448;32.9;21.1;0;12.96;262
20/07/2020;20:00:00;42.93;26.1;727.557448;32.9;21.1;0;12.96;148
20/07/2020;21:00:00;41.81;26.1;727.557448;32.9;21.1;0;12.96;13
20/07/2020;22:00:00;40.48;26.1;727.557448;32.9;21.1;0;12.96;0
20/07/2020;23:00:00;39.72;26.1;727.557448;32.9;21.1;0;12.96;0
21/07/2020;0:00:00;37.95;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;1:00:00;40.69;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;2:00:00;40.3;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;3:00:00;38.43;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;4:00:00;38.43;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;5:00:00;38.63;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;6:00:00;40.3;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;7:00:00;40.02;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;8:00:00;40.69;26.52;743.744812;29.5;21.7;0;14.04;145
21/07/2020;9:00:00;41.78;26.52;743.744812;29.5;21.7;0;14.04;333
21/07/2020;10:00:00;42.03;26.52;743.744812;29.5;21.7;0;14.04;525
21/07/2020;11:00:00;41.69;26.52;743.744812;29.5;21.7;0;14.04;706
21/07/2020;12:00:00;41.44;26.52;743.744812;29.5;21.7;0;14.04;816
21/07/2020;13:00:00;41.61;26.52;743.744812;29.5;21.7;0;14.04;782
21/07/2020;14:00:00;41.2;26.52;743.744812;29.5;21.7;0;14.04;982.01
21/07/2020;15:00:00;40.62;26.52;743.744812;29.5;21.7;0;14.04;918
21/07/2020;16:00:00;39.58;26.52;743.744812;29.5;21.7;0;14.04;487
21/07/2020;17:00:00;40.32;26.52;743.744812;29.5;21.7;0;14.04;724
21/07/2020;18:00:00;39.58;26.52;743.744812;29.5;21.7;0;14.04;552
21/07/2020;19:00:00;42.19;26.52;743.744812;29.5;21.7;0;14.04;361
21/07/2020;20:00:00;43.82;26.52;743.744812;29.5;21.7;0;14.04;176
21/07/2020;21:00:00;43.9;26.52;743.744812;29.5;21.7;0;14.04;12
21/07/2020;22:00:00;41.96;26.52;743.744812;29.5;21.7;0;14.04;0
21/07/2020;23:00:00;41.44;26.52;743.744812;29.5;21.7;0;14.04;0
22/07/2020;0:00:00;39.58;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;1:00:00;41.8;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;2:00:00;41.15;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;3:00:00;40.14;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;4:00:00;39.9;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;5:00:00;39.9;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;6:00:00;40.3;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;7:00:00;40.51;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;8:00:00;41.69;26.55;734.470032;29.9;23.3;0;11.16;160
22/07/2020;9:00:00;43.2;26.55;734.470032;29.9;23.3;0;11.16;352
22/07/2020;10:00:00;42.86;26.55;734.470032;29.9;23.3;0;11.16;550
22/07/2020;11:00:00;43.09;26.55;734.470032;29.9;23.3;0;11.16;724
22/07/2020;12:00:00;43.36;26.55;734.470032;29.9;23.3;0;11.16;861
22/07/2020;13:00:00;43.95;26.55;734.470032;29.9;23.3;0;11.16;944.01
22/07/2020;14:00:00;43.4;26.55;734.470032;29.9;23.3;0;11.16;954.01
22/07/2020;15:00:00;44;26.55;734.470032;29.9;23.3;0;11.16;933.01
22/07/2020;16:00:00;42.44;26.55;734.470032;29.9;23.3;0;11.16;306
22/07/2020;17:00:00;42.86;26.55;734.470032;29.9;23.3;0;11.16;474
22/07/2020;18:00:00;41.98;26.55;734.470032;29.9;23.3;0;11.16;530
22/07/2020;19:00:00;42.86;26.55;734.470032;29.9;23.3;0;11.16;228
22/07/2020;20:00:00;43.49;26.55;734.470032;29.9;23.3;0;11.16;75
22/07/2020;21:00:00;43.64;26.55;734.470032;29.9;23.3;0;11.16;1
22/07/2020;22:00:00;42.09;26.55;734.470032;29.9;23.3;0;11.16;0
22/07/2020;23:00:00;41.69;26.55;734.470032;29.9;23.3;0;11.16;0
23/07/2020;0:00:00;38.58;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;1:00:00;35.8;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;2:00:00;30.07;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;3:00:00;28.6;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;4:00:00;28.3;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;5:00:00;28.3;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;6:00:00;28.6;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;7:00:00;30.09;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;8:00:00;36.14;27.21;746.867692;31.3;23;0;14.04;160
23/07/2020;9:00:00;39.95;27.21;746.867692;31.3;23;0;14.04;352
23/07/2020;10:00:00;40.8;27.21;746.867692;31.3;23;0;14.04;545
23/07/2020;11:00:00;40.3;27.21;746.867692;31.3;23;0;14.04;726
23/07/2020;12:00:00;40.42;27.21;746.867692;31.3;23;0;14.04;860
23/07/2020;13:00:00;41.01;27.21;746.867692;31.3;23;0;14.04;953.01
23/07/2020;14:00:00;41.59;27.21;746.867692;31.3;23;0;14.04;969.01
23/07/2020;15:00:00;41.25;27.21;746.867692;31.3;23;0;14.04;962.01
23/07/2020;16:00:00;39.99;27.21;746.867692;31.3;23;0;14.04;863
23/07/2020;17:00:00;40.11;27.21;746.867692;31.3;23;0;14.04;733
23/07/2020;18:00:00;36.9;27.21;746.867692;31.3;23;0;14.04;555
23/07/2020;19:00:00;35.03;27.21;746.867692;31.3;23;0;14.04;370
23/07/2020;20:00:00;36.85;27.21;746.867692;31.3;23;0;14.04;162
23/07/2020;21:00:00;37.39;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;22:00:00;37.04;27.21;746.867692;31.3;23;0;14.04;0
23/07/2020;23:00:00;37.17;27.21;746.867692;31.3;23;0;14.04;0
24/07/2020;0:00:00;34.65;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;1:00:00;34.63;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;2:00:00;30.56;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;3:00:00;28.6;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;4:00:00;32.72;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;5:00:00;34.07;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;6:00:00;36.49;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;7:00:00;34;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;8:00:00;34.49;26.29;745.93117;31.7;23.3;0;14.04;159
24/07/2020;9:00:00;37.7;26.29;745.93117;31.7;23.3;0;14.04;353
24/07/2020;10:00:00;38.56;26.29;745.93117;31.7;23.3;0;14.04;549
24/07/2020;11:00:00;36.6;26.29;745.93117;31.7;23.3;0;14.04;721
24/07/2020;12:00:00;36.2;26.29;745.93117;31.7;23.3;0;14.04;858
24/07/2020;13:00:00;36.1;26.29;745.93117;31.7;23.3;0;14.04;885
24/07/2020;14:00:00;37.49;26.29;745.93117;31.7;23.3;0;14.04;789
24/07/2020;15:00:00;35.01;26.29;745.93117;31.7;23.3;0;14.04;710
24/07/2020;16:00:00;30;26.29;745.93117;31.7;23.3;0;14.04;740
24/07/2020;17:00:00;28.4;26.29;745.93117;31.7;23.3;0;14.04;409
24/07/2020;18:00:00;28.3;26.29;745.93117;31.7;23.3;0;14.04;346
24/07/2020;19:00:00;28.9;26.29;745.93117;31.7;23.3;0;14.04;226
24/07/2020;20:00:00;31.58;26.29;745.93117;31.7;23.3;0;14.04;175
24/07/2020;21:00:00;32.22;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;22:00:00;33.49;26.29;745.93117;31.7;23.3;0;14.04;0
24/07/2020;23:00:00;33.61;26.29;745.93117;31.7;23.3;0;14.04;0
25/07/2020;0:00:00;30;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;1:00:00;34.43;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;2:00:00;30.87;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;3:00:00;27.4;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;4:00:00;27.4;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;5:00:00;27.33;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;6:00:00;27.4;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;7:00:00;27.2;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;8:00:00;27.13;26.29;663.50537;30.8;24.4;0;15.12;159
25/07/2020;9:00:00;27.1;26.29;663.50537;30.8;24.4;0;15.12;351
25/07/2020;10:00:00;27.24;26.29;663.50537;30.8;24.4;0;15.12;541
25/07/2020;11:00:00;27.26;26.29;663.50537;30.8;24.4;0;15.12;715
25/07/2020;12:00:00;27.4;26.29;663.50537;30.8;24.4;0;15.12;847
25/07/2020;13:00:00;27.4;26.29;663.50537;30.8;24.4;0;15.12;940.01
25/07/2020;14:00:00;28;26.29;663.50537;30.8;24.4;0;15.12;972.01
25/07/2020;15:00:00;28.88;26.29;663.50537;30.8;24.4;0;15.12;949.01
25/07/2020;16:00:00;27.33;26.29;663.50537;30.8;24.4;0;15.12;865
25/07/2020;17:00:00;27.26;26.29;663.50537;30.8;24.4;0;15.12;726
25/07/2020;18:00:00;27.26;26.29;663.50537;30.8;24.4;0;15.12;570
25/07/2020;19:00:00;27.33;26.29;663.50537;30.8;24.4;0;15.12;215
25/07/2020;20:00:00;29.58;26.29;663.50537;30.8;24.4;0;15.12;147
25/07/2020;21:00:00;32.91;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;22:00:00;38.95;26.29;663.50537;30.8;24.4;0;15.12;0
25/07/2020;23:00:00;40.99;26.29;663.50537;30.8;24.4;0;15.12;0
26/07/2020;0:00:00;40.62;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;1:00:00;39.9;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;2:00:00;39.36;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;3:00:00;37;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;4:00:00;34.07;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;5:00:00;34;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;6:00:00;34.02;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;7:00:00;36.69;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;8:00:00;38.8;26.29;626.000979;31.4;23.4;0;15.84;155
26/07/2020;9:00:00;39.52;26.29;626.000979;31.4;23.4;0;15.84;347
26/07/2020;10:00:00;39.98;26.29;626.000979;31.4;23.4;0;15.84;542
26/07/2020;11:00:00;39.79;26.29;626.000979;31.4;23.4;0;15.84;717
26/07/2020;12:00:00;40.6;26.29;626.000979;31.4;23.4;0;15.84;850
26/07/2020;13:00:00;40.44;26.29;626.000979;31.4;23.4;0;15.84;944.01
26/07/2020;14:00:00;40;26.29;626.000979;31.4;23.4;0;15.84;981.01
26/07/2020;15:00:00;39.9;26.29;626.000979;31.4;23.4;0;15.84;948.01
26/07/2020;16:00:00;38.47;26.29;626.000979;31.4;23.4;0;15.84;803
26/07/2020;17:00:00;36.55;26.29;626.000979;31.4;23.4;0;15.84;697
26/07/2020;18:00:00;37.87;26.29;626.000979;31.4;23.4;0;15.84;535
26/07/2020;19:00:00;38.5;26.29;626.000979;31.4;23.4;0;15.84;348
26/07/2020;20:00:00;39.36;26.29;626.000979;31.4;23.4;0;15.84;142
26/07/2020;21:00:00;37.98;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;22:00:00;39.52;26.29;626.000979;31.4;23.4;0;15.84;0
26/07/2020;23:00:00;39.46;26.29;626.000979;31.4;23.4;0;15.84;0
27/07/2020;0:00:00;37;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;1:00:00;35.43;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;2:00:00;30.32;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;3:00:00;29.8;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;4:00:00;29.7;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;5:00:00;29.8;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;6:00:00;30.1;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;7:00:00;30.24;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;8:00:00;35.37;25.03;750.759375;32.8;24.1;0;12.96;145
27/07/2020;9:00:00;40;25.03;750.759375;32.8;24.1;0;12.96;176
27/07/2020;10:00:00;40.44;25.03;750.759375;32.8;24.1;0;12.96;153
27/07/2020;11:00:00;40;25.03;750.759375;32.8;24.1;0;12.96;665
27/07/2020;12:00:00;40.7;25.03;750.759375;32.8;24.1;0;12.96;789
27/07/2020;13:00:00;40.7;25.03;750.759375;32.8;24.1;0;12.96;932.01
27/07/2020;14:00:00;40;25.03;750.759375;32.8;24.1;0;12.96;942.01
27/07/2020;15:00:00;39.17;25.03;750.759375;32.8;24.1;0;12.96;850
27/07/2020;16:00:00;35.38;25.03;750.759375;32.8;24.1;0;12.96;523
27/07/2020;17:00:00;33.12;25.03;750.759375;32.8;24.1;0;12.96;148
27/07/2020;18:00:00;34.52;25.03;750.759375;32.8;24.1;0;12.96;351
27/07/2020;19:00:00;37.42;25.03;750.759375;32.8;24.1;0;12.96;155
27/07/2020;20:00:00;38.53;25.03;750.759375;32.8;24.1;0;12.96;145
27/07/2020;21:00:00;37.08;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;22:00:00;36.91;25.03;750.759375;32.8;24.1;0;12.96;0
27/07/2020;23:00:00;39.52;25.03;750.759375;32.8;24.1;0;12.96;0
28/07/2020;0:00:00;37.09;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;1:00:00;33.99;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;2:00:00;29.01;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;3:00:00;28.8;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;4:00:00;28.45;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;5:00:00;28.41;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;6:00:00;28.8;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;7:00:00;31.41;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;8:00:00;38.47;25.65;769.781738;31.9;24.8;0;12.96;143
28/07/2020;9:00:00;40;25.65;769.781738;31.9;24.8;0;12.96;337
28/07/2020;10:00:00;40.5;25.65;769.781738;31.9;24.8;0;12.96;532
28/07/2020;11:00:00;40.31;25.65;769.781738;31.9;24.8;0;12.96;653.95
28/07/2020;12:00:00;40.84;25.65;769.781738;31.9;24.8;0;12.96;842
28/07/2020;13:00:00;40.86;25.65;769.781738;31.9;24.8;0;12.96;930.01
28/07/2020;14:00:00;41.17;25.65;769.781738;31.9;24.8;0;12.96;968.01
28/07/2020;15:00:00;40.49;25.65;769.781738;31.9;24.8;0;12.96;945.01
28/07/2020;16:00:00;39.94;25.65;769.781738;31.9;24.8;0;12.96;851
28/07/2020;17:00:00;40;25.65;769.781738;31.9;24.8;0;12.96;717
28/07/2020;18:00:00;40.58;25.65;769.781738;31.9;24.8;0;12.96;549
28/07/2020;19:00:00;41.4;25.65;769.781738;31.9;24.8;0;12.96;351
28/07/2020;20:00:00;42.68;25.65;769.781738;31.9;24.8;0;12.96;156
28/07/2020;21:00:00;42.68;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;22:00:00;42.37;25.65;769.781738;31.9;24.8;0;12.96;0
28/07/2020;23:00:00;43.78;25.65;769.781738;31.9;24.8;0;12.96;0
29/07/2020;0:00:00;40.98;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;1:00:00;40.06;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;2:00:00;38.64;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;3:00:00;34.07;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;4:00:00;34;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;5:00:00;34.01;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;6:00:00;35;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;7:00:00;35.73;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;8:00:00;40.9;26.12;772.632399;30.9;24.6;0;16.92;140
29/07/2020;9:00:00;41.55;26.12;772.632399;30.9;24.6;0;16.92;311
29/07/2020;10:00:00;42.01;26.12;772.632399;30.9;24.6;0;16.92;536
29/07/2020;11:00:00;40.9;26.12;772.632399;30.9;24.6;0;16.92;677
29/07/2020;12:00:00;41.47;26.12;772.632399;30.9;24.6;0;16.92;836
29/07/2020;13:00:00;42.04;26.12;772.632399;30.9;24.6;0;16.92;929.01
29/07/2020;14:00:00;42;26.12;772.632399;30.9;24.6;0;16.92;966.01
29/07/2020;15:00:00;41.7;26.12;772.632399;30.9;24.6;0;16.92;943.01
29/07/2020;16:00:00;41.47;26.12;772.632399;30.9;24.6;0;16.92;650
29/07/2020;17:00:00;41.55;26.12;772.632399;30.9;24.6;0;16.92;715
29/07/2020;18:00:00;41.65;26.12;772.632399;30.9;24.6;0;16.92;550
29/07/2020;19:00:00;42.78;26.12;772.632399;30.9;24.6;0;16.92;351
29/07/2020;20:00:00;43.4;26.12;772.632399;30.9;24.6;0;16.92;157
29/07/2020;21:00:00;44.55;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;22:00:00;44.92;26.12;772.632399;30.9;24.6;0;16.92;0
29/07/2020;23:00:00;44.54;26.12;772.632399;30.9;24.6;0;16.92;0
30/07/2020;0:00:00;41.77;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;1:00:00;39.68;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;2:00:00;35;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;3:00:00;38.2;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;4:00:00;36.9;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;5:00:00;37.61;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;6:00:00;38.2;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;7:00:00;37.21;25.47;779.87409;29.3;25.7;1.3;9;0
30/07/2020;8:00:00;40.18;25.47;779.87409;29.3;25.7;1.3;9;137
30/07/2020;9:00:00;42.84;25.47;779.87409;29.3;25.7;1.3;9;333
30/07/2020;10:00:00;43.03;25.47;779.87409;29.3;25.7;1.3;9;522
